timestamp,open,high,low,close,volume
1724601600,692.0,696.26,690.89,692.29,221.5075
1724616000,692.38,702.99,689.32,690.0,523.3824
1724630400,692.65,695.0,685.0,694.84,992.5239
1724644800,694.84,699.01,689.01,692.05,446.1549
1724659200,692.18,702.3,690.63,695.53,473.811
1724673600,696.94,700.0,680.13,686.88,1114.9779
1724688000,686.87,691.61,680.0,687.61,171.4707
1724702400,686.68,688.16,682.0,683.0,73.6352
1724716800,684.27,690.0,683.72,688.8,348.4531
1724731200,688.79,693.58,685.91,687.0,274.6017
1724745600,686.97,686.99,670.16,673.03,819.8948
1724760000,673.01,677.51,669.0,670.18,713.9561
1724774400,670.12,677.33,670.09,673.67,158.1195
1724788800,673.73,673.73,633.53,643.04,1734.424
1724803200,642.94,646.87,636.0,646.32,1051.1275
1724817600,646.93,647.3,631.0,631.0,877.0648
1724832000,631.0,644.92,625.76,641.78,891.9557
1724846400,641.45,645.0,625.55,628.61,776.1543
1724860800,627.21,632.88,610.0,629.8,1189.7307
1724875200,633.84,634.63,621.0,627.35,398.0131
1724889600,627.5,631.99,623.89,625.1,437.5035
1724904000,625.1,629.62,624.52,628.63,464.2688
1724918400,628.63,633.74,626.26,631.23,657.0396
1724932800,630.08,636.8,626.19,634.96,576.0583
1724947200,634.96,634.96,605.0,608.49,1014.889
1724961600,608.49,611.16,600.01,606.53,752.588
1724976000,606.11,610.56,601.57,601.57,697.17
1724990400,601.59,604.49,597.51,602.01,1423.1349
1725004800,602.04,606.98,599.41,600.9,530.4776
1725019200,601.79,608.42,577.01,578.5,1580.9073
1725033600,578.37,597.32,576.0,590.0,660.6944
1725048000,590.87,601.2,590.01,600.01,288.2323
1725062400,600.0,603.18,598.58,602.14,548.5762
1725076800,601.94,602.63,599.99,599.99,679.1
1725091200,599.99,599.99,591.74,596.01,193.1831
1725105600,596.01,597.0,591.0,593.65,464.9995
1725120000,593.33,594.09,586.34,587.38,369.7946
1725134400,586.36,592.01,586.35,588.48,67.4493
1725148800,588.49,589.88,579.5,583.59,734.5976
1725163200,583.47,583.47,571.0,576.49,830.5839
1725177600,577.33,577.33,568.0,572.86,1898.9016
1725192000,572.9,586.17,567.01,584.13,909.4225
1725206400,584.12,588.99,575.05,586.07,299.7042
1725220800,586.39,590.0,556.0,560.01,1128.0502
